Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_adduction,RightWrist_pronation
35400.0,-0.7546684,0.6014254,-0.5536146,15.1655,10.50402,26.03318,-0.7961475,0.9340931,-0.6187271,-2.434376,-0.3034292,2.183461,-0.7949074,1.234033,-0.6081171,-2.298825,0.4733408,18.17177,-0.8234004,0.5980579,-0.5173256,55.79254,24.72947,2.34652,-0.8036274,0.4868119,-0.1180913,80.52482,-2.200944,1.35523,-0.8059554,0.07327974,-0.1621186,7.008099,-2.191871,-5.748934,-0.6859365,0.6047929,-0.5899037,7.65181,38.89687,42.93044,-0.3788589,0.3257765,-0.5927197,71.83584,39.27264,-22.68252,-0.4752659,0.07345292,-0.9089335,47.79122,29.25986,24.31955,-0.8623807,1.052917,-0.5927039,-0.9902853,1.069759,-0.6010172,50.40181,13.3014,-34.30057,44.64802,-1.23e-05,-63.70749,-0.7272476,1.052421,-0.5978823,-0.5995029,1.034911,-0.6072102,48.67542,28.37462,-21.46366,20.0889,36.28364,-39.47834,-1.006083,1.000902,-0.1188328,1.08354,-4.970013,0.04423466,-0.2637138,1.010279,-0.2460395,-2.079896,-2.6532,-0.04423466
35417.0,-0.7546474,0.601422,-0.55361,15.16787,10.50186,26.03166,-0.7961292,0.9340882,-0.6187354,-2.432365,-0.3006817,2.181668,-0.7949014,1.234029,-0.6081475,-2.311306,0.4715752,18.16191,-0.8233807,0.5980579,-0.5173233,55.79035,24.72979,2.347854,-0.8036287,0.4868123,-0.1180879,80.52546,-2.20272,1.356962,-0.805954,0.07328057,-0.1621197,7.00863,-2.19247,-5.743716,-0.685914,0.604786,-0.5898967,7.648782,38.90079,42.93773,-0.3788361,0.3257702,-0.5927222,71.83727,39.27673,-22.68185,-0.4752658,0.07345182,-0.9089333,47.79242,29.25985,24.32266,-0.8623688,1.05291,-0.5927187,-0.9902726,1.069754,-0.6010399,50.39936,13.3015,-34.30278,44.64339,-9.9e-05,-63.69718,-0.7272355,1.05242,-0.5978926,-0.5994891,1.034917,-0.6072123,48.67319,28.37966,-21.4647,20.08386,36.2993,-39.47509,-1.006108,1.000878,-0.1188512,1.086425,-4.960088,0.05233916,-0.263655,1.010322,-0.2461052,-2.082059,-2.649101,-0.04845664
35433.0,-0.7546264,0.6014181,-0.5536065,15.16964,10.49925,26.03111,-0.7961054,0.9340841,-0.6187415,-2.430835,-0.2994123,2.180142,-0.7948832,1.234025,-0.6081766,-2.327845,0.471123,18.15271,-0.8233606,0.5980579,-0.5173211,55.78855,24.73093,2.350437,-0.8036309,0.4868123,-0.1180846,80.52591,-2.203834,1.359123,-0.8059528,0.0732809,-0.1621199,7.010282,-2.192618,-5.738868,-0.6858922,0.6047783,-0.5898919,7.647628,38.90473,42.94283,-0.3788131,0.3257638,-0.5927252,71.83934,39.28,-22.67966,-0.4752661,0.07345048,-0.9089332,47.7928,29.26017,24.3261,-0.8623482,1.052905,-0.5927298,-0.9902519,1.069747,-0.6010552,50.40054,13.30483,-34.30724,44.64196,-8.77e-05,-63.69252,-0.7272148,1.052418,-0.5978997,-0.599467,1.034923,-0.6072155,48.68128,28.3734,-21.44938,20.09808,36.30926,-39.45476,-1.006107,1.00089,-0.1188619,1.076292,-4.955557,0.04845664,-0.2636262,1.010367,-0.246144,-2.089472,-2.649456,-0.04845664
35450.0,-0.7546058,0.6014152,-0.5536029,15.17236,10.49697,26.02991,-0.7960835,0.9340796,-0.6187447,-2.430835,-0.2977188,2.178615,-0.7948703,1.234021,-0.6081961,-2.345519,0.4720056,18.14442,-0.8233412,0.5980589,-0.5173194,55.78568,24.73176,2.353516,-0.8036349,0.4868124,-0.118082,80.5261,-2.204646,1.359987,-0.8059519,0.07328123,-0.1621199,7.01031,-2.194785,-5.735589,-0.6858703,0.6047716,-0.5898863,7.645035,38.90858,42.94597,-0.3787913,0.3257571,-0.5927265,71.84203,39.28118,-22.68213,-0.475267,0.07345036,-0.9089329,47.79579,29.25488,24.32515,-0.8623304,1.052899,-0.5927346,-0.990234,1.069741,-0.6010622,50.40199,13.30719,-34.30619,44.64513,-8.91e-05,-63.69259,-0.7271968,1.052415,-0.5979012,-0.5994472,1.034932,-0.6072116,48.69637,28.3624,-21.42866,20.11169,36.31756,-39.43171,-1.006105,1.000912,-0.1188712,1.071371,-4.952052,0.04845664,-0.2636129,1.010407,-0.2461597,-2.086472,-2.647666,-0.05233916
35467.0,-0.7545853,0.6014125,-0.5535994,15.17527,10.49531,26.02844,-0.7960684,0.9340746,-0.618749,-2.430594,-0.2945879,2.178885,-0.7948678,1.234017,-0.6082135,-2.3585,0.4683007,18.13499,-0.823322,0.5980594,-0.517318,55.78267,24.73268,2.355594,-0.8036392,0.4868124,-0.1180795,80.5263,-2.205847,1.360706,-0.8059517,0.0732815,-0.1621195,7.009918,-2.19528,-5.732068,-0.6858487,0.6047657,-0.5898808,7.641672,38.91173,42.94837,-0.3787708,0.3257499,-0.592727,71.84488,39.2815,-22.68349,-0.4752685,0.07345068,-0.9089326,47.80119,29.25171,24.32261,-0.8623217,1.05289,-0.5927395,-0.990225,1.069731,-0.6010746,50.40611,13.30558,-34.30202,44.64205,-0.000119642,-63.69805,-0.7271881,1.052414,-0.5979061,-0.5994368,1.03494,-0.6072115,48.70399,28.3539,-21.41939,20.11762,36.32605,-39.42238,-1.006136,1.000915,-0.1188776,1.086605,-4.948683,0.04423466,-0.26362,1.010435,-0.2461634,-2.083093,-2.649645,-0.04423466
35483.0,-0.7545655,0.6014087,-0.5535957,15.17933,10.49453,26.02649,-0.7960587,0.9340667,-0.6187535,-2.431077,-0.2905922,2.178795,-0.7948756,1.234009,-0.6082224,-2.36604,0.4648825,18.13197,-0.8233035,0.5980581,-0.5173165,55.77868,24.7335,2.358583,-0.8036438,0.4868121,-0.1180765,80.52668,-2.205561,1.361713,-0.8059515,0.07328141,-0.1621186,7.008854,-2.194862,-5.728648,-0.6858275,0.6047592,-0.5898749,7.636559,38.91507,42.95349,-0.3787494,0.3257438,-0.5927295,71.84718,39.28351,-22.68213,-0.4752703,0.07345057,-0.9089328,47.80371,29.2504,24.32465,-0.8623205,1.052878,-0.5927433,-0.9902237,1.069716,-0.6010842,50.4103,13.30325,-34.29462,44.64383,-7.44e-05,-63.69487,-0.7271867,1.052411,-0.5979092,-0.5994344,1.034941,-0.6072084,48.70264,28.35283,-21.42485,20.11937,36.33501,-39.42449,-1.006163,1.000913,-0.1188894,1.084623,-4.949389,0.04423466,-0.2636405,1.010462,-0.2461556,-2.082717,-2.651462,-0.04423466
35500.0,-0.7545475,0.6014031,-0.5535911,15.18355,10.49444,26.02457,-0.7960443,0.9340566,-0.6187586,-2.431319,-0.2890125,2.177627,-0.7948705,1.233999,-0.608233,-2.373226,0.4662808,18.12961,-0.8232866,0.5980545,-0.517314,55.77478,24.73451,2.361569,-0.8036487,0.4868115,-0.1180722,80.5276,-2.204728,1.360562,-0.8059515,0.07328117,-0.1621179,7.00905,-2.196008,-5.72543,-0.6858084,0.6047516,-0.5898683,7.630955,38.91853,42.95737,-0.3787275,0.3257395,-0.5927346,71.84986,39.28367,-22.68143,-0.4752728,0.07345015,-0.9089335,47.80564,29.24725,24.32753,-0.8623098,1.052866,-0.5927492,-0.990213,1.069699,-0.6010991,50.41094,13.3007,-34.28987,44.64669,-6.84e-05,-63.68978,-0.727176,1.052402,-0.5979126,-0.5994244,1.034924,-0.6072065,48.69885,28.35421,-21.44001,20.1147,36.34097,-39.43937,-1.006178,1.000891,-0.1189108,1.084983,-4.950763,0.04423466,-0.2636639,1.010469,-0.2461277,-2.086848,-2.652867,-0.04423466
35517.0,-0.7545311,0.6013966,-0.5535855,15.18812,10.49476,26.02241,-0.7960227,0.9340449,-0.6187735,-2.428741,-0.2903614,2.176458,-0.7948442,1.233988,-0.6082629,-2.374875,0.4688507,18.12988,-0.8232715,0.5980496,-0.5173104,55.77076,24.7353,2.364385,-0.8036537,0.486811,-0.1180664,80.5291,-2.203779,1.36085,-0.8059515,0.07328132,-0.1621186,7.010282,-2.195905,-5.720876,-0.6857908,0.6047435,-0.5898606,7.6246,38.92216,42.96002,-0.3787059,0.325736,-0.5927404,71.85278,39.28226,-22.68183,-0.4752752,0.07345015,-0.9089348,47.81006,29.24474,24.32817,-0.8622858,1.052857,-0.5927708,-0.9901886,1.069688,-0.6011302,50.40818,13.29717,-34.2874,44.64729,-9.72e-05,-63.69386,-0.7271519,1.05239,-0.5979313,-0.5994004,1.034907,-0.6072162,48.69672,28.35242,-21.44802,20.1105,36.3494,-39.45222,-1.006178,1.000852,-0.118948,1.086245,-4.960443,0.03956468,-0.2636747,1.010452,-0.2461166,-2.087035,-2.653188,-0.04423466
35533.0,-0.7545165,0.6013894,-0.5535782,15.19307,10.49536,26.01962,-0.7960001,0.934032,-0.6187899,-2.425596,-0.2926843,2.175109,-0.7948135,1.233975,-0.6082935,-2.372236,0.4733362,18.13132,-0.8232583,0.5980437,-0.5173059,55.76658,24.73555,2.366702,-0.8036597,0.4868103,-0.1180595,80.53098,-2.20273,1.360275,-0.8059525,0.07328141,-0.1621201,7.013163,-2.195603,-5.719608,-0.6857747,0.6047351,-0.5898505,7.61703,38.92645,42.96334,-0.3786838,0.3257343,-0.5927481,71.85536,39.28016,-22.68204,-0.4752768,0.07345033,-0.9089368,47.81339,29.2437,24.33055,-0.8622587,1.052848,-0.5927951,-0.9901603,1.069682,-0.6011694,50.40648,13.28821,-34.28916,44.63882,-7.87e-05,-63.70584,-0.7271248,1.052375,-0.5979528,-0.5993726,1.034891,-0.6072265,48.69033,28.35155,-21.45411,20.10272,36.35678,-39.47513,-1.006171,1.000808,-0.1189783,1.09289,-4.966369,0.04423466,-0.2636782,1.010399,-0.2461072,-2.076129,-2.652671,-0.03956468
35550.0,-0.7545053,0.6013822,-0.5535678,15.19843,10.49574,26.01534,-0.7959787,0.9340187,-0.6188084,-2.421235,-0.2952594,2.174929,-0.7947873,1.233963,-0.6083317,-2.368438,0.4826789,18.13044,-0.8232495,0.5980376,-0.5172999,55.76258,24.73403,2.368273,-0.8036672,0.4868105,-0.118051,80.53339,-2.20196,1.359267,-0.8059528,0.07328284,-0.1621229,7.01719,-2.195756,-5.718066,-0.685761,0.6047268,-0.5898356,7.607723,38.93245,42.97459,-0.3786605,0.3257368,-0.5927576,71.85586,39.2828,-22.68276,-0.4752769,0.07345107,-0.9089378,47.81287,29.24552,24.33652,-0.8622322,1.05284,-0.592823,-0.990131,1.069689,-0.6012084,50.40998,13.28112,-34.29057,44.62628,-7.97e-05,-63.71119,-0.7270982,1.052361,-0.5979801,-0.5993456,1.034876,-0.6072476,48.68272,28.34819,-21.4613,20.09488,36.36525,-39.48395,-1.006181,1.000765,-0.1190036,1.096287,-4.967249,0.04423466,-0.2636791,1.010369,-0.2461117,-2.078767,-2.652153,-0.05233916
35567.0,-0.7544972,0.6013749,-0.5535555,15.20348,10.49681,26.01108,-0.7959614,0.9340054,-0.6188219,-2.417675,-0.2980098,2.171687,-0.7947682,1.23395,-0.6083685,-2.372814,0.4964097,18.12544,-0.8232437,0.5980305,-0.5172919,55.75886,24.73268,2.368273,-0.8036758,0.4868097,-0.1180405,80.53599,-2.202274,1.358835,-0.8059528,0.07328328,-0.1621251,7.020488,-2.197428,-5.7145,-0.6857507,0.6047193,-0.5898191,7.598276,38.93826,42.98647,-0.3786385,0.3257424,-0.5927681,71.85564,39.28545,-22.68112,-0.475276,0.07345223,-0.9089383,47.80928,29.2502,24.34558,-0.8622103,1.052831,-0.5928475,-0.9901062,1.069702,-0.6012372,50.40735,13.28057,-34.28986,44.62632,-2.6e-05,-63.71559,-0.7270761,1.052345,-0.5979972,-0.5993258,1.034839,-0.6072577,48.68272,28.34631,-21.47025,20.09586,36.37701,-39.47502,-1.006189,1.000746,-0.1190381,1.091995,-4.967173,0.04423466,-0.2636886,1.010362,-0.2461151,-2.076694,-2.647089,-0.04845664
35583.0,-0.7544919,0.6013679,-0.5535419,15.20914,10.49713,26.00794,-0.7959488,0.933992,-0.6188324,-2.415002,-0.2996672,2.164917,-0.7947419,1.233937,-0.6084016,-2.382363,0.4918103,18.12444,-0.8232401,0.5980253,-0.5172815,55.75403,24.73169,2.369512,-0.8036861,0.4868093,-0.1180281,80.53867,-2.203381,1.358691,-0.8059525,0.07328451,-0.1621276,7.02532,-2.198825,-5.713883,-0.6857436,0.6047105,-0.5898023,7.589671,38.94479,42.99651,-0.3786198,0.3257467,-0.5927779,71.85495,39.28835,-22.67921,-0.4752746,0.0734522,-0.9089394,47.80523,29.25592,24.35464,-0.8621967,1.052821,-0.5928713,-0.9900902,1.069705,-0.6012684,50.40402,13.28323,-34.29883,44.6322,-0.000117262,-63.72231,-0.7270619,1.05233,-0.5980052,-0.5993149,1.034795,-0.6072553,48.69148,28.34527,-21.47178,20.11364,36.38787,-39.44424,-1.006176,1.000722,-0.1190835,1.076837,-4.967598,0.04423466,-0.2637186,1.010358,-0.2461091,-2.074054,-2.636915,-0.04845664
35600.0,-0.7544901,0.6013606,-0.5535265,15.21503,10.49742,26.00351,-0.7959439,0.9339782,-0.6188453,-2.411271,-0.2999724,2.161117,-0.7947192,1.233924,-0.6084354,-2.384416,0.4743732,18.12418,-0.8232409,0.5980195,-0.5172707,55.7493,24.72956,2.369512,-0.8037004,0.4868084,-0.1180153,80.54124,-2.205558,1.358835,-0.8059525,0.07328498,-0.1621291,7.028307,-2.20038,-5.711035,-0.6857393,0.6047017,-0.5897822,7.57989,38.95178,43.00894,-0.3786035,0.3257514,-0.5927855,71.85388,39.29216,-22.67561,-0.4752744,0.07345363,-0.9089394,47.80078,29.26351,24.36659,-0.8621925,1.05281,-0.5928963,-0.9900844,1.069702,-0.6013029,50.4004,13.28461,-34.30974,44.63546,-9.15e-05,-63.74596,-0.7270573,1.052317,-0.5980214,-0.5993111,1.034771,-0.6072603,48.70348,28.33677,-21.45536,20.14515,36.39852,-39.40934,-1.00617,1.00071,-0.1191252,1.077927,-4.969253,0.03956468,-0.263765,1.010362,-0.2461146,-2.071032,-2.62578,-0.04845664
35617.0,-0.7544908,0.6013527,-0.5535103,15.22023,10.49552,26.00001,-0.7959316,0.9339657,-0.6188551,-2.407616,-0.3017728,2.160754,-0.79469,1.233912,-0.6084681,-2.389091,0.4665872,18.12099,-0.823244,0.5980156,-0.5172589,55.74514,24.72701,2.372401,-0.8037162,0.4868082,-0.1180018,80.54373,-2.207237,1.358979,-0.8059514,0.07328632,-0.1621308,7.031014,-2.203562,-5.70901,-0.6857376,0.6046898,-0.5897617,7.57256,38.96056,43.01757,-0.3785884,0.3257545,-0.5927932,71.85332,39.29382,-22.67244,-0.4752738,0.07345361,-0.9089401,47.79642,29.26967,24.37775,-0.8621766,1.052801,-0.592914,-0.9900674,1.069698,-0.6013269,50.39844,13.28508,-34.31663,44.63565,-0.000107691,-63.76081,-0.7270414,1.052304,-0.5980382,-0.5992955,1.03475,-0.6072659,48.71822,28.32647,-21.43888,20.16369,36.40816,-39.39125,-1.006156,1.000706,-0.1191495,1.079378,-4.97049,0.04845664,-0.2637874,1.010365,-0.2461184,-2.069992,-2.628431,-0.04423466
35633.0,-0.7544932,0.6013439,-0.553494,15.22511,10.49408,25.99699,-0.7959272,0.9339524,-0.6188592,-2.405339,-0.302126,2.160483,-0.7946783,1.233899,-0.6084905,-2.396207,0.4608716,18.11925,-0.8232486,0.5980103,-0.5172462,55.74119,24.72505,2.374463,-0.8037328,0.4868069,-0.1179874,80.54622,-2.209648,1.359699,-0.8059498,0.0732865,-0.1621312,7.033469,-2.207875,-5.705335,-0.6857379,0.6046774,-0.5897418,7.565845,38.96889,43.02633,-0.3785744,0.3257582,-0.5928008,71.85272,39.29615,-22.66977,-0.4752738,0.07345393,-0.9089407,47.79294,29.27578,24.3869,-0.8621715,1.052789,-0.592923,-0.9900609,1.069694,-0.6013412,50.40044,13.28351,-34.32065,44.63501,-3.62e-05,-63.76923,-0.7270363,1.052291,-0.5980469,-0.5992911,1.034727,-0.6072661,48.72893,28.31823,-21.43444,20.16084,36.42288,-39.38929,-1.006148,1.000718,-0.1191603,1.080646,-4.967782,0.04845664,-0.2637964,1.010335,-0.2461313,-2.062414,-2.632348,-0.04423466
35650.0,-0.7544979,0.6013354,-0.5534787,15.22992,10.49265,25.99426,-0.7959252,0.9339398,-0.6188567,-2.405176,-0.3023978,2.159305,-0.7946659,1.233887,-0.6084932,-2.401348,0.4514098,18.12247,-0.8232552,0.5980054,-0.5172342,55.73733,24.7231,2.37817,-0.8037497,0.4868063,-0.1179737,80.54879,-2.210454,1.360706,-0.805948,0.0732874,-0.1621325,7.036703,-2.211109,-5.702896,-0.6857406,0.6046655,-0.5897231,7.559566,38.97705,43.03173,-0.3785627,0.3257624,-0.5928088,71.85255,39.29574,-22.6725,-0.4752737,0.07345366,-0.9089416,47.79148,29.27683,24.39204,-0.8621694,1.052777,-0.5929224,-0.9900573,1.069691,-0.6013445,50.4044,13.28011,-34.31976,44.63233,-0.000104533,-63.77505,-0.7270341,1.052278,-0.5980433,-0.5992903,1.0347,-0.6072535,48.72377,28.3198,-21.45008,20.14318,36.44224,-39.41359,-1.006151,1.000737,-0.1191563,1.085524,-4.968071,0.04845664,-0.2637908,1.010301,-0.2461433,-2.059376,-2.634902,-0.03956468
35667.0,-0.7545035,0.6013281,-0.5534642,15.23483,10.49295,25.99091,-0.7959259,0.933927,-0.6188607,-2.403548,-0.3034443,2.157582,-0.794652,1.233874,-0.6085097,-2.405827,0.4418874,18.12739,-0.8232627,0.5979994,-0.5172231,55.73339,24.72158,2.38261,-0.8037679,0.486805,-0.1179608,80.55124,-2.209055,1.361569,-0.8059478,0.07328749,-0.1621333,7.039852,-2.213988,-5.698907,-0.6857444,0.6046569,-0.5897052,7.551695,38.98339,43.03728,-0.378554,0.325768,-0.5928165,71.85208,39.29456,-22.67666,-0.4752746,0.07345396,-0.9089421,47.79097,29.2763,24.39475,-0.8621686,1.052766,-0.5929317,-0.9900542,1.069694,-0.6013594,50.41295,13.27154,-34.3136,44.62915,-9.19e-05,-63.78094,-0.7270331,1.052265,-0.5980487,-0.5992911,1.034669,-0.6072515,48.71458,28.32271,-21.47312,20.12722,36.4637,-39.43029,-1.006153,1.000758,-0.1191631,1.099495,-4.966466,0.04845664,-0.2637959,1.010282,-0.2461618,-2.06156,-2.628733,-0.04423466
35683.0,-0.7545092,0.6013225,-0.5534508,15.23934,10.49408,25.98759,-0.7959243,0.9339159,-0.6188692,-2.400614,-0.305886,2.157491,-0.7946308,1.233864,-0.6085388,-2.411839,0.4347719,18.1328,-0.8232701,0.597994,-0.517213,55.72971,24.72049,2.384908,-0.8037858,0.4868035,-0.117949,80.5534,-2.208534,1.363723,-0.8059483,0.07328719,-0.1621338,7.042026,-2.21551,-5.696328,-0.6857483,0.6046511,-0.5896887,7.543688,38.98867,43.04325,-0.3785459,0.3257757,-0.5928245,71.85131,39.29337,-22.67948,-0.4752754,0.07345474,-0.9089419,47.78957,29.27696,24.39962,-0.8621619,1.052759,-0.5929462,-0.990045,1.069702,-0.601384,50.42294,13.25879,-34.30568,44.62641,-6.16e-05,-63.77792,-0.7270265,1.052252,-0.5980632,-0.5992866,1.034637,-0.60726,48.70882,28.32593,-21.48875,20.1235,36.47945,-39.43887,-1.006144,1.00079,-0.1191794,1.097892,-4.96289,0.04423466,-0.2638007,1.010258,-0.2461871,-2.058995,-2.622479,-0.04423466
35700.0,-0.7545142,0.6013195,-0.5534393,15.24346,10.49371,25.98563,-0.7959143,0.9339087,-0.6188794,-2.397432,-0.309613,2.156312,-0.7945946,1.233857,-0.6085728,-2.419941,0.4280417,18.13909,-0.8232762,0.5979931,-0.5172036,55.72559,24.71986,2.387943,-0.8038033,0.4868026,-0.1179391,80.55473,-2.209443,1.364584,-0.8059488,0.0732874,-0.1621344,7.042861,-2.21683,-5.69471,-0.6857521,0.6046458,-0.5896749,7.538145,38.99432,43.04418,-0.3785393,0.3257821,-0.5928313,71.85136,39.28989,-22.68279,-0.4752758,0.07345527,-0.9089419,47.7877,29.27588,24.4028,-0.8621445,1.052758,-0.5929642,-0.9900248,1.069717,-0.6014124,50.43302,13.24771,-34.29571,44.62655,-0.000142398,-63.77346,-0.727009,1.052241,-0.5980788,-0.5992714,1.034608,-0.6072736,48.70947,28.32595,-21.48712,20.14112,36.49206,-39.42768,-1.006133,1.000857,-0.119201,1.094322,-4.959028,0.04423466,-0.2637873,1.010246,-0.2462377,-2.060041,-2.613899,-0.04845664
35717.0,-0.7545176,0.6013176,-0.5534296,15.24867,10.49273,25.98444,-0.795903,0.9339018,-0.6188936,-2.394328,-0.3129023,2.15613,-0.7945607,1.233851,-0.6086096,-2.427129,0.4225617,18.14094,-0.8232806,0.5979952,-0.5171953,55.71981,24.71951,2.39122,-0.8038195,0.4868025,-0.1179308,80.55556,-2.211514,1.36444,-0.8059492,0.07328817,-0.1621352,7.04456,-2.220123,-5.692472,-0.6857545,0.6046401,-0.5896639,7.533015,39.00082,43.04673,-0.3785311,0.3257883,-0.5928397,71.85084,39.28924,-22.68075,-0.4752754,0.07345498,-0.9089427,47.78447,29.27962,24.40886,-0.8621265,1.052756,-0.5929849,-0.9900047,1.069729,-0.601437,50.44411,13.24313,-34.28566,44.62596,-0.000120391,-63.77318,-0.726991,1.052231,-0.5980992,-0.599256,1.034581,-0.6072956,48.72088,28.32051,-21.47764,20.16268,36.50126,-39.41103,-1.006137,1.000946,-0.1192143,1.0945,-4.955316,0.04845664,-0.2637782,1.010241,-0.2462894,-2.059851,-2.608734,-0.04845664
35733.0,-0.7545198,0.6013164,-0.5534214,15.25312,10.4916,25.98202,-0.7958909,0.9338965,-0.6189047,-2.39212,-0.3158183,2.15731,-0.794529,1.233846,-0.608637,-2.432446,0.4179559,18.13889,-0.8232844,0.597997,-0.51719,55.71532,24.7181,2.392856,-0.8038347,0.4868029,-0.1179253,80.55624,-2.214032,1.364153,-0.8059493,0.07328922,-0.162137,7.046398,-2.221547,-5.691164,-0.6857551,0.6046358,-0.5896529,7.527359,39.00691,43.05288,-0.3785229,0.3257939,-0.5928471,71.8499,39.29059,-22.67876,-0.4752754,0.07345566,-0.9089437,47.78376,29.28422,24.41353,-0.8621078,1.052755,-0.592999,-0.9899834,1.069748,-0.601449,50.45154,13.2394,-34.27676,44.62988,-7.97e-05,-63.7795,-0.7269725,1.052223,-0.5981165,-0.5992407,1.034551,-0.6073146,48.73285,28.31535,-21.47998,20.16921,36.51335,-39.39979,-1.006109,1.00104,-0.1192223,1.090201,-4.95749,0.03956468,-0.2637692,1.010256,-0.2463283,-2.046697,-2.603913,-0.04845664
35750.0,-0.7545202,0.6013152,-0.5534152,15.25513,10.49007,25.97951,-0.7958792,0.9338944,-0.6189027,-2.392529,-0.3177949,2.159758,-0.7945028,1.233844,-0.6086417,-2.442082,0.4137329,18.1358,-0.8232867,0.5979978,-0.517187,55.71372,24.71663,2.39351,-0.8038485,0.4868034,-0.117922,80.55704,-2.216338,1.364584,-0.8059505,0.07329038,-0.1621406,7.050071,-2.222243,-5.688615,-0.6857537,0.6046326,-0.5896434,7.5235,39.01235,43.06086,-0.3785129,0.3258002,-0.5928559,71.84871,39.29267,-22.67623,-0.4752745,0.07345623,-0.9089451,47.78083,29.2882,24.41908,-0.8620911,1.052755,-0.5929933,-0.9899646,1.069765,-0.6014405,50.45494,13.24095,-34.27987,44.63147,-0.000107791,-63.79811,-0.726956,1.052219,-0.5981168,-0.5992268,1.034527,-0.6073143,48.73551,28.31733,-21.4932,20.16212,36.52951,-39.40174,-1.006076,1.001116,-0.1192076,1.081551,-4.964273,0.04845664,-0.2637348,1.010279,-0.2463676,-2.040568,-2.5982,-0.04845664
35767.0,-0.7545184,0.6013141,-0.553411,15.2576,10.49004,25.97634,-0.795871,0.9338909,-0.6189026,-2.393347,-0.3191422,2.160573,-0.7944826,1.233841,-0.6086467,-2.45232,0.4089276,18.13657,-0.8232867,0.597997,-0.5171863,55.71189,24.71544,2.392365,-0.8038607,0.4868037,-0.1179204,80.55789,-2.21852,1.365014,-0.8059521,0.07329121,-0.1621445,7.0553,-2.222616,-5.68703,-0.6857501,0.6046313,-0.5896357,7.518152,39.01659,43.06684,-0.3785008,0.3258085,-0.5928652,71.84859,39.2917,-22.67482,-0.4752733,0.07345709,-0.9089451,47.77788,29.29199,24.42366,-0.8620797,1.052753,-0.5929906,-0.9899514,1.069776,-0.6014379,50.45911,13.24107,-34.28458,44.62868,-9.53e-05,-63.82726,-0.7269447,1.052214,-0.598116,-0.5992182,1.034502,-0.6073116,48.7302,28.32158,-21.50632,20.15513,36.54726,-39.41154,-1.006058,1.001155,-0.119196,1.090381,-4.976058,0.04423466,-0.2636987,1.010271,-0.2464161,-2.041431,-2.595802,-0.04423466
35783.0,-0.754514,0.6013132,-0.5534093,15.25919,10.4901,25.97355,-0.7958601,0.9338882,-0.6189063,-2.393101,-0.3206225,2.160483,-0.7944607,1.233838,-0.6086579,-2.459493,0.405531,18.13797,-0.823284,0.5979958,-0.5171877,55.71085,24.71473,2.391465,-0.8038701,0.4868035,-0.1179208,80.55836,-2.21974,1.36616,-0.8059537,0.0732913,-0.1621478,7.058858,-2.221223,-5.684169,-0.6857441,0.6046306,-0.5896308,7.513948,39.02067,43.07626,-0.3784846,0.3258193,-0.5928775,71.84827,39.29362,-22.67133,-0.4752722,0.07345805,-0.908945,47.77255,29.29673,24.43233,-0.8620657,1.052752,-0.5929946,-0.9899355,1.06979,-0.601442,50.46335,13.23782,-34.28115,44.62748,-6.71e-05,-63.83423,-0.7269309,1.052209,-0.5981201,-0.5992061,1.034484,-0.607316,48.72929,28.32007,-21.50951,20.15729,36.56639,-39.41104,-1.006043,1.001196,-0.1191944,1.093964,-4.978289,0.04423466,-0.263665,1.010262,-0.2464779,-2.045549,-2.591854,-0.04423466
