Timestamp,RightWrist_flexion,RightWrist_adduction,RightWrist_flexion_velocity,RightWrist_adduction_velocity,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_flexion_velocity,LeftWrist_adduction_velocity,steer_proxy,steer_label
63700,20.17674,13.14919,1.158967,-1.664127,-10.20762,-1.318682,-0.4198509,-2.06662,25.18733145,turn_right
63717,20.19323,13.09268,0.9892644,-3.390448,-10.20637,-1.346753,0.07512459,-1.68416,25.181921449999997,turn_right
63733,20.20299,13.0592,0.5858002,-2.009095,-10.20841,-1.37163,-0.1225854,-1.492836,25.17870945,turn_right
63750,20.19356,13.03294,-0.5655228,-1.575328,-10.23072,-1.466628,-1.338454,-5.699463,25.164230449999998,turn_right
63767,20.23873,12.97123,2.709749,-3.702103,-10.25923,-1.560799,-1.710644,-5.649814,25.17733645,turn_right
63783,20.33777,12.91849,5.943388,-3.165129,-10.27301,-1.592854,-0.8267931,-1.923573,25.230842449999997,turn_right
63800,20.24765,12.871,-5.406796,-2.849185,-10.30091,-1.697092,-1.673968,-6.253815,25.15351145,turn_right
63817,20.30675,12.78093,3.546018,-5.403821,-10.33561,-1.801749,-2.081918,-6.278925,25.16786045,turn_right
63833,20.44943,12.68645,8.562091,-5.669717,-10.33074,-1.854986,0.2924995,-3.194738,25.239392449999997,turn_right
63850,20.51263,12.54718,3.791589,-8.35548,-10.33301,-1.939952,-0.1359452,-5.097566,25.24185145,turn_right
63867,20.51638,12.489,0.2250877,-3.490232,-10.37909,-2.103987,-2.765077,-9.841314,25.22702245,turn_right
63883,20.66725,12.31487,9.053348,-10.44952,-10.46298,-2.293606,-5.033956,-11.37888,25.280392449999997,turn_right
63900,20.78371,12.12869,6.986988,-11.17005,-10.48565,-2.388305,-1.36031,-5.681548,25.306060449999997,turn_right
63917,20.781,12.02008,-0.162379,-6.515814,-10.57027,-2.601988,-5.076374,-12.81994,25.27158045,turn_right
63933,20.89861,11.85439,7.057988,-9.943208,-10.67406,-2.903113,-6.228276,-18.07033,25.30420045,turn_right
63950,21.11285,11.67034,12.85311,-11.04183,-10.6623,-3.050081,0.7050154,-8.817413,25.39895345,turn_right
63967,21.2641,11.47597,9.073998,-11.66159,-10.69759,-3.223572,-2.117163,-10.40866,25.446517449999998,turn_right
63983,21.22912,11.36619,-2.098716,-6.588077,-10.80261,-3.633405,-6.302216,-24.59381,25.389097449999998,turn_right
64000,21.33141,11.14518,6.136644,-13.259,-10.89536,-4.041529,-5.564655,-24.48553,25.39439745,turn_right
64017,21.41462,10.92882,4.992438,-12.98059,-10.90568,-4.320747,-0.6186765,-16.75175,25.38773645,turn_right
64033,21.39976,10.81964,-0.8917485,-6.551851,-10.96487,-4.670517,-3.552114,-20.98948,25.34458045,turn_right
64050,21.39201,10.65685,-0.4649371,-9.767056,-11.05501,-5.283369,-5.40817,-36.76822,25.290318449999997,turn_right
64067,21.47462,10.44615,4.955935,-12.64056,-11.08479,-5.845142,-1.78634,-33.70377,25.28493545,turn_right
64083,21.65098,10.20914,10.5832,-14.22288,-11.07333,-6.101711,0.6878402,-15.39654,25.33728445,turn_right
64100,21.61119,10.09861,-2.386822,-6.631505,-11.09347,-6.593719,-1.208631,-29.51822,25.276272449999997,turn_right
64117,21.65235,9.905498,2.468984,-11.58584,-11.13206,-6.988317,-2.315245,-23.674,25.247150849999997,turn_right
64133,21.73667,9.626593,5.059995,-16.73691,-11.12337,-7.147035,0.5213599,-9.524575,25.222503349999997,turn_right
64150,21.78948,9.432704,3.168622,-11.63241,-11.16001,-7.363485,-2.198009,-12.986,25.201303649999996,turn_right
64167,21.7719,9.30757,-1.05472,-7.507424,-11.2916,-7.698767,-7.894548,-20.11531,25.15145745,turn_right
64183,21.96001,9.113343,11.28861,-11.65545,-11.45963,-8.015785,-10.08376,-19.02408,25.22486635,turn_right
64200,22.1322,8.908069,10.33046,-12.31551,-11.5189,-8.139348,-3.556031,-7.413189,25.283817149999997,turn_right
64217,22.13533,8.798288,0.187554,-6.586304,-11.66859,-8.301699,-8.980736,-9.740278,25.253073849999996,turn_right
64233,22.19081,8.670255,3.329607,-7.683219,-11.88418,-8.458712,-12.93739,-9.422249,25.253499949999995,turn_right
64250,22.32377,8.501283,7.97671,-10.13753,-11.97635,-8.524806,-5.529525,-3.965354,25.295880349999997,turn_right
64267,22.43627,8.337701,6.749656,-9.814144,-12.0892,-8.636805,-6.770654,-6.719388,25.325555749999996,turn_right
64283,22.37248,8.234455,-3.828304,-6.195712,-12.2815,-8.810276,-11.53945,-10.40991,25.249928949999997,turn_right
64300,22.49735,8.014978,7.49209,-13.16757,-12.50566,-9.003877,-13.4489,-11.61513,25.27149485,turn_right
64317,22.68975,7.791295,11.54275,-13.41995,-12.60062,-9.117248,-5.69671,-6.801723,25.33906995,turn_right
64333,22.81291,7.632699,7.390719,-9.51722,-12.73727,-9.236939,-8.200573,-7.182633,25.37770315,turn_right
64350,22.8998,7.52039,5.213292,-6.73807,-13.01112,-9.418906,-16.42991,-10.91715,25.404833449999998,turn_right
64367,23.14042,7.378182,14.43571,-8.531762,-13.1531,-9.579913,-8.517973,-9.659661,25.530605049999995,turn_right
64383,23.34002,7.205325,11.97777,-10.37306,-13.25964,-9.806627,-6.393268,-13.60497,25.618467949999996,turn_right
64400,23.29833,7.108291,-2.501025,-5.821612,-13.38714,-10.17087,-7.649721,-21.85296,25.560174749999998,turn_right
64417,23.40294,6.921766,6.276136,-11.19059,-13.50129,-10.54301,-6.848239,-22.32682,25.57744425,turn_right
64433,23.58759,6.79225,11.08076,-7.772182,-13.54983,-10.71202,-2.912633,-10.14174,25.667844449999997,turn_right
64450,23.73738,6.716712,8.986916,-4.531907,-13.65147,-10.91574,-6.098309,-12.22214,25.75003605,turn_right
64467,23.80655,6.60046,4.149647,-6.9746,-13.79876,-11.16571,-8.836666,-14.99723,25.763579449999998,turn_right
64483,24.01073,6.507488,12.25247,-5.57918,-13.84765,-11.30811,-2.933522,-8.545551,25.878613849999997,turn_right
64500,24.23478,6.425049,13.4421,-4.945979,-13.86395,-11.41893,-0.9778785,-6.648612,26.010717149999998,turn_right
64517,24.29206,6.338788,3.436736,-5.175272,-13.8509,-11.64147,0.7827147,-13.35158,26.024934849999998,turn_right
64533,24.4326,6.273614,8.433897,-3.911029,-13.83064,-12.04885,1.21561,-24.44646,26.103760649999998,turn_right
64550,24.56939,6.214965,8.206375,-3.51864,-13.80058,-12.21752,1.803562,-10.11933,26.181918949999996,turn_right
64567,24.71489,6.145704,8.729215,-4.15534,-13.83491,-12.3964,-2.059776,-10.73177,26.26299065,turn_right
64583,24.68156,6.083497,-1.99971,-3.733045,-13.9114,-12.59657,-4.589798,-12.01239,26.22099755,turn_right
64600,24.83941,5.985216,9.470047,-5.896365,-13.91457,-12.73389,-0.1900715,-8.238416,26.30200825,turn_right
64617,24.98612,5.937437,8.801879,-2.86655,-13.92301,-12.79725,-0.506762,-3.80103,26.390371549999998,turn_right
64633,25.02683,5.937923,2.442894,0.02918699,-13.91508,-12.83584,0.4762631,-2.316131,26.41901435,turn_right
64650,25.11299,5.90683,5.169579,-1.865413,-13.87067,-12.85409,2.664091,-1.094542,26.46999845,turn_right
64667,25.19559,5.92702,4.955248,1.211262,-13.8086,-12.84855,3.724189,0.332196,26.53387545,turn_right
64683,25.27999,5.89429,5.064688,-1.964084,-13.78567,-12.83848,1.375852,0.6040563,26.58313645,turn_right
64700,25.29942,5.881356,1.165947,-0.7759919,-13.75916,-12.83714,1.590433,0.08033125,26.592857249999998,turn_right
64717,25.35158,5.846237,3.129143,-2.106979,-13.75907,-12.82083,0.005149439,0.9789084,26.618833549999998,turn_right
64733,25.42005,5.841327,4.109185,-0.2946456,-13.74755,-12.85271,0.6913884,-1.913064,26.665289549999997,turn_right
64750,25.44966,5.850042,1.776556,0.5228683,-13.76253,-12.86955,-0.898806,-1.010549,26.688631049999998,turn_right
64767,25.44678,5.849711,-0.1730212,-0.01982534,-13.77539,-12.90332,-0.7713287,-2.025789,26.686515749999998,turn_right
64783,25.46461,5.857428,1.069961,0.4630431,-13.7777,-12.94444,-0.1384951,-2.467846,26.701311849999996,turn_right
64800,25.45066,5.811125,-0.8370699,-2.777951,-13.76654,-12.96058,0.6695415,-0.968209,26.677655949999995,turn_right
64817,25.44818,5.807856,-0.1487616,-0.1961078,-13.74419,-12.97967,1.340799,-1.145464,26.674939249999998,turn_right
64833,25.47481,5.806355,1.598417,-0.09005046,-13.71471,-12.97489,1.769304,0.2871771,26.69312995,turn_right
64850,25.44663,5.815758,-1.690618,0.5640925,-13.67612,-12.98728,2.314902,-0.7436934,26.676224849999997,turn_right
64867,25.43625,5.819144,-0.6228533,0.2031454,-13.65266,-12.99172,1.407685,-0.2661116,26.669974649999997,turn_right
64883,25.42399,5.825553,-0.7358556,0.3846388,-13.61342,-12.99529,2.354532,-0.2144958,26.663315349999998,turn_right
64900,25.41356,5.832522,-0.6258285,0.4181058,-13.57281,-12.98255,2.4366,0.7646917,26.65810505,turn_right
64917,25.39675,5.832376,-1.008718,-0.008811262,-13.56339,-12.94755,0.5650651,2.099312,26.64629425,turn_right
64933,25.39088,5.820479,-0.3517319,-0.7138795,-13.52557,-12.96013,2.26989,-0.7546841,26.638616149999997,turn_right
64950,25.3987,5.829371,0.4687134,0.5334819,-13.52978,-12.93378,-0.2531235,1.580878,26.64675775,turn_right
64967,25.39331,5.803156,-0.322927,-1.572782,-13.52209,-12.9306,0.4616758,0.1906437,26.635120249999996,turn_right
64983,25.38989,5.808298,-0.2054535,0.3085523,-13.51981,-12.92365,0.136721,0.4169734,26.634268849999998,turn_right
65000,25.38877,5.840326,-0.06751487,1.921513,-13.52429,-12.92235,-0.2690296,0.07804261,26.64309325,turn_right
65017,25.37524,5.841574,-0.8115516,0.07489573,-13.5263,-12.93782,-0.1200391,-0.9276428,26.63399665,turn_right
65033,25.37594,5.857955,0.04200638,0.9829722,-13.55835,-12.90359,-1.923652,2.054078,26.639400949999995,turn_right
65050,25.38926,5.878897,0.7991929,1.256435,-13.55506,-12.91453,0.1975668,-0.6563818,26.65500755,turn_right
65067,25.38759,5.87012,-0.1002424,-0.5265588,-13.60527,-12.88043,-3.012193,2.045872,26.65120545,turn_right
65083,25.37608,5.89085,-0.6904155,1.243967,-13.61416,-12.89386,-0.5338931,-0.8061333,26.649367449999996,turn_right
65100,25.35481,5.920175,-1.276489,1.759392,-13.65353,-12.86226,-2.361704,1.89568,26.643275949999996,turn_right
65117,25.34563,5.944222,-0.5503034,1.442701,-13.69621,-12.85366,-2.560988,0.5161454,26.644064049999997,turn_right
65133,25.32658,5.959499,-1.143214,0.9167578,-13.75502,-12.85668,-3.529166,-0.18136,26.635312149999997,turn_right
65150,25.32957,6.001215,0.179086,2.50277,-13.795,-12.84876,-2.398151,0.4753504,26.649919949999997,turn_right
65167,25.33431,6.016237,0.2844779,0.9012377,-13.83623,-12.84303,-2.473619,0.3436392,26.657744549999997,turn_right
65183,25.34001,6.005692,0.3420029,-0.6328141,-13.90063,-12.80524,-3.864644,2.268001,26.65857105,turn_right
65200,25.33676,6.019769,-0.1948777,0.8445652,-13.93009,-12.77147,-1.767802,2.025961,26.66051915,turn_right
65217,25.3144,6.041762,-1.341601,1.319515,-13.95487,-12.75984,-1.486471,0.6976918,26.65146505,turn_right
65233,25.30782,6.060168,-0.3949973,1.104527,-13.98107,-12.74662,-1.572378,0.7935429,26.652380849999997,turn_right
65250,25.31266,6.085478,0.2907717,1.518455,-14.00964,-12.74729,-1.713905,-0.04073779,26.663361849999998,turn_right
65267,25.31259,6.129734,-0.004691711,2.655137,-14.03301,-12.75662,-1.402078,-0.559744,26.676589649999997,turn_right
65283,25.31827,6.139286,0.3412017,0.5732097,-14.04828,-12.78182,-0.9164716,-1.511829,26.683431249999998,turn_right
65300,25.33984,6.171179,1.293997,1.913474,-14.11686,-12.76204,-4.114345,1.186774,26.708098149999998,turn_right
65317,25.3489,6.18355,0.5437807,0.7422058,-14.18465,-12.75948,-4.067256,0.1535105,26.718151449999997,turn_right
65333,25.34693,6.189968,-0.1186938,0.3850966,-14.22134,-12.77869,-2.20173,-1.152829,26.718697849999998,turn_right
65350,25.35005,6.219037,0.187554,1.744001,-14.28491,-12.75084,-3.813903,1.670993,26.729602549999996,turn_right
65367,25.35565,6.238431,0.3359723,1.163602,-14.32566,-12.75512,-2.444496,-0.2571859,26.739340749999997,turn_right
65383,25.36089,6.274203,0.3144183,2.146646,-14.3368,-12.75748,-0.6690117,-0.1413566,26.753740349999998,turn_right
65400,25.35166,6.290341,-0.5540797,0.968209,-14.3374,-12.75671,-0.03558835,0.04583001,26.752120749999996,turn_right
65417,25.35435,6.304106,0.1616924,0.8257984,-14.34472,-12.76484,-0.4392472,-0.4875374,26.758133249999997,turn_right
65433,25.3629,6.33722,0.5130044,1.987177,-14.32786,-12.77796,1.011472,-0.7874193,26.77405245,turn_right
65450,25.37351,6.325909,0.6364707,-0.6786388,-14.32089,-12.76731,0.4181917,0.6390454,26.77808615,turn_right
65467,25.38457,6.347736,0.663591,1.309531,-14.32352,-12.76105,-0.1574012,0.3756802,26.79237625,turn_right
65483,25.39571,6.344557,0.6685539,-0.1907456,-14.32751,-12.74636,-0.2393334,0.8817906,26.799220549999998,turn_right
65500,25.37954,6.339869,-0.9700399,-0.2812738,-14.3468,-12.74067,-1.157651,0.3411217,26.786495149999997,turn_right
65517,25.36374,6.329642,-0.9477257,-0.6135557,-14.36465,-12.74152,-1.070969,-0.05120831,26.772367049999996,turn_right
65533,25.35883,6.352696,-0.2947314,1.383435,-14.3855,-12.7414,-1.251321,0.007554281,26.775846249999997,turn_right
65550,25.3505,6.355348,-0.5000678,0.1591177,-14.42315,-12.72971,-2.258372,0.7008958,26.770810849999997,turn_right
65567,25.32471,6.351101,-1.547712,-0.2548425,-14.44765,-12.71117,-1.470738,1.113112,26.75148375,turn_right
65583,25.32727,6.349784,0.1537605,-0.07902537,-14.46058,-12.70374,-0.7755526,0.4450933,26.752880649999998,turn_right
65600,25.31145,6.37393,-0.9493213,1.44902,-14.49239,-12.69825,-1.908486,0.3299275,26.749050449999995,turn_right
65617,25.31256,6.399362,0.06661502,1.526108,-14.52374,-12.69689,-1.881531,0.08143744,26.75745705,turn_right
65633,25.31012,6.4171,-0.1466674,1.063997,-14.54309,-12.70312,-1.160812,-0.3737045,26.76107045,turn_right
65650,25.32211,6.403261,0.7199458,-0.8304844,-14.57392,-12.71516,-1.849883,-0.7223495,26.76531175,turn_right
65667,25.30687,6.446498,-0.9149837,2.594638,-14.61108,-12.72123,-2.229657,-0.3644368,26.767614849999998,turn_right
65683,25.33792,6.44294,1.862974,-0.2134228,-14.64441,-12.72411,-1.999459,-0.1726946,26.788282449999997,turn_right
65700,25.32537,6.495426,-0.7533678,3.149649,-14.66655,-12.71408,-1.328409,0.6018244,26.79524325,turn_right
65717,25.33662,6.510108,0.6753069,0.881018,-14.69075,-12.69556,-1.452482,1.111624,26.807522849999998,turn_right
65733,25.33785,6.508668,0.07379133,-0.0863187,-14.71465,-12.66444,-1.433382,1.866578,26.80795185,turn_right
65750,25.33425,6.531981,-0.2165561,1.398973,-14.72527,-12.63544,-0.6371349,1.739946,26.81242575,turn_right
65767,25.33987,6.563783,0.3376535,1.9084,-14.73381,-12.61972,-0.512661,0.9433694,26.825900349999998,turn_right
65783,25.34794,6.577203,0.4838195,0.8049834,-14.74138,-12.59724,-0.4541313,1.348551,26.83557535,turn_right
65800,25.34583,6.613019,-0.1268204,2.149279,-14.75824,-12.56728,-1.011873,1.79769,26.84484315,turn_right
65817,25.32504,6.638331,-1.247143,1.518954,-14.77638,-12.54089,-1.088618,1.583538,26.83788375,turn_right
65833,25.31944,6.675201,-0.3361224,2.211509,-14.80543,-12.51858,-1.74199,1.338197,26.845024749999997,turn_right
65850,25.31082,6.66908,-0.5172393,-0.3673269,-14.83844,-12.49513,-1.98111,1.407214,26.837154449999996,turn_right
65867,25.29442,6.68848,-0.9843457,1.164189,-14.86353,-12.47496,-1.505591,1.210402,26.831494449999997,turn_right
65883,25.26707,6.703092,-1.64057,0.876458,-14.88785,-12.44884,-1.458551,1.56695,26.816733049999996,turn_right
65900,25.26493,6.70598,-0.1280794,0.1733192,-14.91799,-12.40727,-1.808907,2.494744,26.816101449999994,turn_right
65917,25.23173,6.712506,-1.992613,0.3916208,-14.94953,-12.34939,-1.892691,3.473023,26.79481925,turn_right
65933,25.20114,6.739622,-1.834601,1.626441,-14.97816,-12.31941,-1.717508,1.798621,26.781541049999994,turn_right
65950,25.19968,6.772065,-0.08767544,1.946858,-15.00351,-12.28897,-1.521272,1.826534,26.790251949999995,turn_right
65967,25.21428,6.807376,0.8762966,2.119033,-15.02317,-12.25023,-1.179498,2.324716,26.811065249999995,turn_right
65983,25.19332,6.826733,-1.257427,1.161041,-15.04227,-12.22352,-1.145997,1.602073,26.802200349999996,turn_right
66000,25.17815,6.863743,-0.9101764,2.220959,-15.0668,-12.20575,-1.47154,1.066298,26.802684349999996,turn_right
66017,25.17294,6.853952,-0.3127014,-0.5875456,-15.09651,-12.18808,-1.783154,1.060747,26.796100049999996,turn_right
66033,25.16181,6.845989,-0.6675541,-0.4776702,-15.13059,-12.15143,-2.044249,2.198124,26.785920149999995,turn_right
66050,25.17237,6.851269,0.6337584,0.3168792,-15.15536,-12.11823,-1.486591,1.991927,26.79489615,turn_right
66067,25.14858,6.874986,-1.427874,1.423238,-15.1685,-12.09018,-0.7882777,1.68346,26.785358249999998,turn_right
66083,25.17714,6.889768,1.713103,0.88664,-15.18173,-12.04532,-0.793457,2.690752,26.80978485,turn_right
66100,25.14964,6.927657,-1.650267,2.273667,-15.20226,-12.01131,-1.231806,2.041201,26.80190155,turn_right
66117,25.12965,6.949428,-1.199299,1.30649,-15.23466,-11.99202,-1.94477,1.157236,26.79443985,turn_right
66133,25.16134,6.930626,1.900842,-1.127778,-15.2617,-11.96976,-1.621522,1.335108,26.81098225,turn_right
66150,25.1749,6.972692,0.8135732,2.524389,-15.28428,-11.92364,-1.355364,2.767843,26.833094049999996,turn_right
66167,25.17788,7.021686,0.1786702,2.940046,-15.3148,-11.88984,-1.831284,2.028439,26.849878249999996,turn_right
66183,25.14566,7.040713,-1.932532,1.141306,-15.36033,-11.8463,-2.73068,2.611527,26.833032349999996,turn_right
66200,25.17077,7.059316,1.507079,1.116317,-15.41279,-11.76699,-3.148247,4.75914,26.856190249999997,turn_right
66217,25.1438,7.087707,-1.618905,1.703719,-15.45128,-11.68016,-2.309721,5.210909,26.845828549999997,turn_right
66233,25.0878,7.158216,-3.358936,4.229244,-15.47913,-11.64353,-1.670887,2.196808,26.827781249999997,turn_right
66250,25.04078,7.208474,-2.821295,3.015961,-15.51359,-11.60369,-2.067927,2.391044,26.80994465,turn_right
66267,25.03518,7.266425,-0.336051,3.477573,-15.50777,-11.55935,0.3494999,2.660995,26.823409949999995,turn_right
66283,24.98875,7.295024,-2.784851,1.715448,-15.49201,-11.52574,0.9450439,2.015876,26.799488649999997,turn_right
66300,24.91449,7.367391,-4.456224,4.342681,-15.51333,-11.49619,-1.278905,1.77291,26.76921675,turn_right
66317,24.89884,7.413411,-0.9391345,2.761633,-15.5314,-11.44214,-1.084325,3.243419,26.772067749999998,turn_right
66333,24.82786,7.445539,-4.257588,1.927098,-15.45779,-11.3408,4.415067,6.079033,26.732020149999997,turn_right
66350,24.66373,7.473952,-9.849409,1.705007,-15.46331,-11.27676,-0.3314155,3.842725,26.625653049999997,turn_right
66367,24.5615,7.522111,-6.134763,2.889999,-15.46081,-11.1805,0.149941,5.776221,26.56853975,turn_right
66383,24.58402,7.573747,1.350782,3.097205,-15.38449,-11.02257,4.577694,9.473034,26.599794549999995,turn_right
66400,24.46748,7.604545,-6.993433,1.848166,-15.27379,-10.85307,6.643532,10.17178,26.527455949999997,turn_right
66417,24.32561,7.621164,-8.51356,0.9972795,-15.26767,-10.73679,0.3672411,6.977637,26.433132649999997,turn_right
66433,24.27025,7.648124,-3.320381,1.617117,-15.22642,-10.52816,2.473897,12.51398,26.40246865,turn_right
66450,24.23746,7.68949,-1.967661,2.482325,-15.02894,-10.18486,11.85084,20.60138,26.39192545,turn_right
66467,24.13128,7.796287,-6.37215,6.408834,-15.00181,-9.973409,1.62789,12.68896,26.349638549999998,turn_right
66483,24.01069,7.893357,-7.233038,5.822365,-15.01952,-9.758415,-1.062195,12.89558,26.294346549999997,turn_right
66500,23.98907,7.975629,-1.297505,4.937123,-14.972,-9.418206,2.851398,20.41573,26.30389415,turn_right
66517,23.85212,8.083663,-8.218256,6.483032,-14.82722,-8.984659,8.688454,26.01689,26.240439349999995,turn_right
66533,23.68295,8.183395,-10.14682,5.982075,-14.8153,-8.791111,0.7149751,11.60926,26.15193995,turn_right
66550,23.61163,8.258399,-4.280187,4.500921,-14.72692,-8.51544,5.30362,16.54284,26.12451715,turn_right
66567,23.60009,8.361448,-0.6923613,6.183923,-14.56906,-8.048152,9.472954,28.04166,26.14735385,turn_right
66583,23.39062,8.460208,-12.5642,5.923728,-14.52987,-7.645684,2.35074,24.14055,26.03035285,turn_right
66600,23.14829,8.557722,-14.54222,5.851764,-14.4259,-7.422723,6.239035,13.37972,25.889976049999998,turn_right
66617,23.14862,8.632185,0.01980137,4.468472,-14.19653,-6.991897,13.76424,25.85361,25.91254595,turn_right
66633,23.08265,8.765939,-3.95716,8.022719,-13.83727,-6.447025,21.54918,32.68213,25.90649315,turn_right
66650,22.936,8.944649,-8.800394,10.72427,-13.74334,-6.347876,5.636467,5.949883,25.85745115,turn_right
66667,22.74947,9.082996,-11.19327,8.302155,-13.61183,-6.20725,7.892163,8.438876,25.768384249999997,turn_right
66683,22.78723,9.166568,2.264879,5.01272,-13.36218,-6.060128,14.97421,8.824528,25.819887849999997,turn_right
66700,22.606,9.304591,-10.87542,8.282697,-13.0647,-6.037049,17.85162,1.38498,25.734433749999997,turn_right
66717,22.41508,9.437394,-11.45687,7.969423,-12.8648,-6.035754,11.99568,0.07771753,25.64063065,turn_right
66733,22.43402,9.543328,1.1357,6.354063,-12.5386,-5.910907,19.56609,7.488447,25.68566885,turn_right
66750,22.38457,9.660624,-2.967001,7.038815,-12.02167,-5.839952,31.0204,4.257953,25.686242649999997,turn_right
66767,22.21256,9.824288,-10.32258,9.821424,-11.77883,-5.870674,14.57261,-1.843559,25.614934849999997,turn_right
66783,22.05979,10.04019,-9.163396,12.95021,-11.59722,-5.881739,10.89315,-0.6637216,25.572766449999996,turn_right
66800,22.12181,10.1496,3.721971,6.565357,-11.36765,-5.854464,13.7766,1.636761,25.64900345,turn_right
66817,22.03517,10.34193,-5.199177,11.54197,-11.04634,-5.942308,19.28185,-5.271486,25.646054449999998,turn_right
66833,21.86969,10.56999,-9.926021,13.67925,-10.82133,-6.036508,13.49626,-5.650185,25.598636449999997,turn_right
66850,21.76136,10.73326,-6.500802,9.797273,-10.59258,-6.107154,13.72682,-4.239439,25.571786449999998,turn_right
66867,21.76817,10.83752,0.4089613,6.257062,-10.17471,-6.317975,25.07621,-12.65122,25.60783145,turn_right
66883,21.64983,11.05601,-7.098497,13.10488,-9.819065,-6.543388,21.33216,-13.5206,25.59054045,turn_right
66900,21.56576,11.26629,-5.044657,12.61926,-9.58585,-6.648113,13.99511,-6.284446,25.594775449999997,turn_right
66917,21.57617,11.39144,0.6248306,7.509642,-9.271735,-6.7146,18.84982,-3.989862,25.639607449999996,turn_right
66933,21.47907,11.55191,-5.824596,9.62565,-8.722041,-6.832098,32.97134,-7.047701,25.61977845,turn_right
66950,21.36811,11.76223,-6.658183,12.62109,-8.494957,-6.866974,13.62718,-2.092879,25.60520245,turn_right
66967,21.33445,11.97481,-2.020312,12.75655,-8.287308,-6.851502,12.4609,0.9284898,25.645414449999997,turn_right
66983,21.44674,12.05415,6.735719,4.75914,-8.184581,-6.675164,6.161691,10.57699,25.747819449999998,turn_right
67000,21.39025,12.29638,-3.390155,14.53575,-8.040321,-6.760083,8.656919,-5.095963,25.780945449999997,turn_right
67017,21.29446,12.54455,-5.748236,14.89292,-7.940206,-6.804449,6.007857,-2.66234,25.78834345,turn_right
67033,21.30783,12.67471,0.8018658,7.806723,-7.815825,-6.729669,7.460533,4.485397,25.836750449999997,turn_right
67050,21.33171,12.80325,1.432795,7.714123,-7.570175,-6.555937,14.74129,10.42551,25.892028449999998,turn_right
67067,21.28079,13.06223,-3.055249,15.5411,-7.414577,-6.448594,9.337349,6.441598,25.934078449999998,turn_right
67083,21.18387,13.28696,-5.813613,13.47939,-7.296245,-6.374741,7.097725,4.429825,25.933653449999998,turn_right
67100,21.18876,13.31094,0.2933579,1.438804,-7.162016,-6.298456,8.054981,4.57778,25.944270449999998,turn_right
67117,21.09632,13.4538,-5.547246,8.573251,-6.994118,-6.207211,10.07547,5.475595,25.922420449999997,turn_right
67133,21.03894,13.64443,-3.44188,11.43428,-6.888716,-6.156569,6.322144,3.037543,25.93944345,turn_right
67150,21.10481,13.80532,3.952949,9.654715,-6.735835,-5.985,9.174273,10.29577,26.03381945,turn_right
67167,21.22603,13.87232,7.274315,4.020881,-6.591719,-5.684632,8.648335,18.02489,26.13877345,turn_right
67183,21.2346,14.12486,0.5142512,15.14759,-6.549159,-5.449859,2.552808,14.08196,26.22053445,turn_right
67200,21.20182,14.3033,-1.967203,10.70819,-6.542598,-5.371438,0.3937097,4.706031,26.25112045,turn_right
67217,21.19103,14.38823,-0.6472645,5.096507,-6.515477,-5.23118,1.627518,8.416757,26.26904645,turn_right
67233,21.14867,14.51829,-2.541167,7.800945,-6.395312,-5.110389,7.20764,7.245222,26.278412449999998,turn_right
67250,21.1612,14.63997,0.7518799,7.302071,-6.302385,-5.055182,5.576461,3.312924,26.323687449999998,turn_right
67267,21.18107,14.78284,1.192317,8.573251,-6.17838,-4.981224,7.44151,4.438169,26.380457449999998,turn_right
67283,21.23473,14.80055,3.219018,1.062481,-6.02236,-4.893675,9.358256,5.251283,26.423332449999997,turn_right
67300,21.31343,14.94589,4.72257,8.721818,-5.915363,-4.832364,6.420795,3.679278,26.52202445,turn_right
67317,21.41649,15.08221,6.184553,8.180542,-5.875531,-4.843165,2.390301,-0.6482088,26.635062449999996,turn_right
67333,21.48795,15.17153,4.286418,5.357594,-5.875097,-4.830226,0.02602717,0.7761247,26.71188045,turn_right
67350,21.56305,15.29878,4.506358,7.636062,-5.856987,-4.83753,1.086815,-0.4382914,26.802625449999997,turn_right
67367,21.62162,15.3746,3.515144,4.54968,-5.846402,-4.831467,0.6351891,0.3638073,26.866370449999998,turn_right
67383,21.63694,15.47003,0.9185591,5.724034,-5.836032,-4.841762,0.6219637,-0.6175019,26.905723449999996,turn_right
67400,21.6094,15.4804,-1.652785,0.6224842,-5.826318,-4.851278,0.5829387,-0.5710636,26.889556449999997,turn_right
67417,21.60927,15.52166,-0.007783199,2.475973,-5.825679,-4.850049,0.0383437,0.07379732,26.901843449999998,turn_right
67433,21.62615,15.48913,1.012486,-1.951352,-5.82026,-4.861432,0.3250823,-0.6827986,26.90390045,turn_right
67450,21.61737,15.46355,-0.526625,-1.534606,-5.812812,-4.843809,0.4469044,1.057571,26.89008045,turn_right
67467,21.59105,15.44129,-1.57976,-1.336249,-5.78513,-4.798326,1.661198,2.729413,26.86497845,turn_right
67483,21.64776,15.38142,3.401952,-3.590892,-5.761978,-4.744738,1.388707,3.21427,26.88671445,turn_right
67500,21.69717,15.30534,2.965055,-4.565418,-5.723034,-4.705796,2.336991,2.336877,26.898477449999998,turn_right
67517,21.69671,15.27841,-0.02769903,-1.616215,-5.689235,-4.639801,2.028239,3.960332,26.89007645,turn_right
67533,21.69676,15.22515,0.002745724,-3.194764,-5.628348,-4.571833,3.652099,4.076799,26.87413345,turn_right
